,phi_ext_qubit,phi_ext_t1,T1,qubit_freq,energy_params
0,0.49999999999999994,0.49999999999999994,19.662971492362402,0.3769691925642521,5.175140901166961
1,0.5022988505747126,0.5022988505747126,17.529805641069984,0.3806628012308697,0.037156311892102264
2,0.5045977011494253,0.5045977011494253,22.457322251812073,0.3914471436927605,3.8217399868188027
3,0.506896551724138,0.506896551724138,18.260284030402474,0.4090224246119776,0.8652719648666846
4,0.5091954022988505,0.5091954022988505,27.27162915427961,0.4327615595470951,0.8215798519627777
5,0.5114942528735632,0.5137931034482759,26.738330300091206,0.4620459741053572,
6,0.5137931034482759,0.5160919540229885,26.85126219792444,0.49375472552295785,
7,0.5160919540229885,0.5183908045977011,25.131147829871026,0.5299115955311045,
8,0.5183908045977011,0.5206896551724138,30.990357783311495,0.5684655327401162,
9,0.5206896551724138,0.5229885057471264,38.096770164530724,0.610421184825309,
10,0.5229885057471264,0.5252873563218391,39.899889853867165,0.6525352826430695,
11,0.5252873563218391,0.5275862068965518,37.10873036633089,0.6966821291840347,
12,0.5275862068965518,0.5298850574712645,45.44355889635199,0.743009531398681,
13,0.5298850574712645,0.532183908045977,24.346540256958704,0.7884903168263561,
14,0.532183908045977,0.5344827586206897,27.60528412371066,0.8346616423403639,
15,0.5344827586206897,0.5367816091954023,42.49863336713844,0.882654578184751,
16,0.5367816091954023,0.539080459770115,27.394405696767876,0.9306246346535717,
17,0.539080459770115,0.5401149425287356,24.609299784872363,0.9792751445046547,
18,0.5401149425287356,0.5424137931034483,22.77614760259894,1.0021076711229706,
19,0.5424137931034483,0.5447126436781609,36.63356523642136,1.049867349807219,
20,0.5447126436781609,0.5470114942528735,32.25615748880806,1.1006323062008585,
21,0.5470114942528735,0.5493103448275861,28.21990875156999,1.1512441911315558,
22,0.5493103448275861,0.5516091954022988,13.814196859751604,1.2005776304470157,
23,0.5516091954022988,0.5539080459770114,8.982601913842814,1.2502922447543827,
24,0.5539080459770114,0.5585057471264366,36.54465589142397,1.3013094055853123,
25,0.5562068965517242,0.5608045977011494,19.950001770574488,1.3534256319247704,
26,0.5585057471264366,0.563103448275862,31.076185544653967,1.439529086551172,
27,0.5608045977011494,0.5654022988505747,27.88028470512849,1.4504774615490772,
28,0.563103448275862,0.57,11.177907074833016,1.5006969620364512,
29,0.5654022988505747,0.5722988505747125,21.881060509487682,1.5517604630838095,
30,0.5677011494252873,0.5745977011494252,20.00322236850316,1.602900352278191,
31,0.57,0.5791954022988506,22.67018866719539,1.6536504349123404,
32,0.5722988505747125,0.5814942528735632,23.588080296566005,1.7026291309327468,
33,0.5745977011494252,0.5837931034482758,17.902803615132967,1.7559803964985157,
34,0.5768965517241379,0.5883908045977011,23.894734649365645,1.8069418890721713,
35,0.5791954022988506,0.5906896551724138,16.303972338427286,1.855049574144768,
36,0.5814942528735632,0.5929885057471264,15.336333473392472,1.8972510909363325,
37,0.5837931034482758,0.595287356321839,25.297114979450086,1.959665154084353,
38,0.5860919540229884,0.5975862068965517,16.83533951646332,2.0101722412684775,
39,0.5883908045977011,0.5998850574712642,18.561232587366305,2.061109970036739,
40,0.5906896551724138,0.602183908045977,22.06753751821111,2.112882348277123,
41,0.5929885057471264,0.6044827586206896,20.673150262773277,2.1616132850865006,
42,0.595287356321839,0.6067816091954022,20.92938208253514,2.2127798930399223,
43,0.5975862068965517,0.6090804597701149,22.858209465903556,2.262475763162911,
44,0.5998850574712642,0.6113793103448275,19.08768925562576,2.3123351481750856,
45,0.602183908045977,0.6136781609195402,13.278454631393544,2.362805477718673,
46,0.6044827586206896,0.6159770114942528,4.694003555627546,2.411830397647454,
47,0.6067816091954022,0.6182758620689655,3.7641341519289995,2.4615150947747133,
48,0.6090804597701149,0.6205747126436781,2.9989438534716584,2.512656128022896,
49,0.6113793103448275,0.6228735632183908,7.404391581866676,2.561184551661,
50,0.6136781609195402,0.6251724137931034,10.398141451872789,2.610934848028538,
51,0.6159770114942528,0.6274712643678161,9.751619525211197,2.659788903898589,
52,0.6182758620689655,0.6297701149425287,15.957562119917057,2.70818706990536,
53,0.6205747126436781,0.6320689655172413,14.337707867850824,2.7568678210696116,
54,0.6228735632183908,0.6343678160919539,9.85776646644787,2.843023999554381,
55,0.6251724137931034,0.6366666666666666,9.874870792181412,2.847630975302431,
56,0.6274712643678161,0.6389655172413792,10.662777029324388,2.9026256334770366,
57,0.6297701149425287,0.6412643678160919,11.822710373365908,2.9497484865603574,
58,0.6320689655172413,0.6435632183908045,14.109148231744584,2.995996371309955,
59,0.6343678160919539,0.6458620689655172,10.7772747570678,3.043598795884282,
60,0.6366666666666666,0.6481609195402298,11.066730496445132,3.0890532518981577,
61,0.6389655172413792,0.6504597701149425,9.50074918093513,3.1346785469210205,
62,0.6412643678160919,0.6527586206896552,6.911959025357461,3.1820638720480217,
63,0.6435632183908045,0.6550574712643678,5.664872943844657,3.22696535585268,
64,0.6458620689655172,0.6619540229885057,8.20696564196588,3.2720357570740117,
65,0.6481609195402298,0.6642528735632184,8.696183181333694,3.3162992621290415,
66,0.6504597701149425,0.666551724137931,5.581553443434473,3.3597360744273272,
67,0.6527586206896552,0.6688505747126436,6.698254967130168,3.4037261878939558,
68,0.6550574712643678,0.6711494252873562,5.479110907424811,3.446252513802666,
69,0.6573563218390803,0.6734482758620689,4.810849594250044,3.484649033578118,
70,0.659655172413793,0.6757471264367816,4.082963562357378,3.529970818733602,
71,0.6619540229885057,0.6780459770114943,5.031296567370447,3.6010480742430984,
72,0.6642528735632184,0.680344827586207,4.326785841612946,3.6590148422320783,
